"Run Number","Mutation Number","Percentage","Accuracy1","Loss1","Accuracy2","Loss2"
4,0,10,0.9949459497,0.0184135586,0.9898211429,0.0332935687
4,1,10,0.9943843886,0.0204339802,0.9899665552,0.0315663548
4,2,10,0.9945247789,0.0192004558,0.9904027919,0.0311442101
4,3,10,0.9942439983,0.022329535,0.9898211429,0.0338785469
4,4,10,0.9936824372,0.0207587752,0.9911298531,0.0309682367
0,0,25,0.9949965254,0.0171549962,0.9882439383,0.0367746855
0,1,25,0.9947185546,0.0175832243,0.9891256429,0.0346037507
0,2,25,0.9945795691,0.0194096191,0.9892725937,0.0357348329
0,3,25,0.9952744962,0.0195186774,0.9886847906,0.0349174467
0,4,25,0.9952744962,0.0171167347,0.9889786921,0.0366012198
1,0,25,0.9944475292,0.0240612552,0.9876397881,0.0367011852
1,1,25,0.9936146585,0.0239842519,0.9899941142,0.0365244645
1,2,25,0.9938922821,0.0220516156,0.9895526781,0.0367785372
1,3,25,0.9947251527,0.0206615673,0.988375515,0.0386035641
1,4,25,0.9948639645,0.0195378335,0.9894055327,0.0343881766
2,0,25,0.993412754,0.0206693694,0.9919883467,0.0284616316
2,1,25,0.9952347582,0.017133803,0.9918426803,0.0334932246
2,2,25,0.9949544499,0.0170417493,0.9916970138,0.0297490697
2,3,25,0.9946741416,0.0187197433,0.992425346,0.0271849828
2,4,25,0.9938332165,0.0228298209,0.9919883467,0.0314092154
3,0,25,0.9958246347,0.0162557835,0.9892883346,0.032981176
3,1,25,0.9948503827,0.019397985,0.9900220103,0.0327554085
3,2,25,0.9948503827,0.0180173674,0.990755686,0.0325724419
3,3,25,0.9947112039,0.0199037929,0.9882611886,0.0381205509
3,4,25,0.9948503827,0.018385518,0.9881144534,0.0356400637
4,0,25,0.99508634,0.0190138851,0.9901119674,0.0323957082
4,1,25,0.9939632177,0.0223150439,0.9890940817,0.0361624655
4,2,25,0.9928400955,0.0255895388,0.989239494,0.035531712
4,3,25,0.9936824372,0.0232845331,0.9911298531,0.0318872275
4,4,25,0.9942439983,0.0194436726,0.9889486695,0.034517227
0,0,50,0.9945795691,0.0201454194,0.9892725937,0.0363395213
0,1,50,0.9943015983,0.0206895118,0.989713446,0.0340351407
0,2,50,0.9949965254,0.0197337476,0.9886847906,0.0382980403
0,3,50,0.9952744962,0.0167185052,0.9898603968,0.0347970754
0,4,50,0.9956914524,0.0168457865,0.9870683321,0.0383521741
1,0,50,0.9947251527,0.0207788605,0.9886698058,0.0368078918
1,1,50,0.9926429761,0.0232168528,0.9886698058,0.0374767326
1,2,50,0.995141588,0.0225747372,0.9867569159,0.0416246055
1,3,50,0.9956968351,0.0212457383,0.9880812243,0.0443038953
1,4,50,0.9944475292,0.0226882591,0.9876397881,0.0366757633
