Run Num,Mutation Num,Percentage,Accuracy5,Loss5,Accuracy50,Loss50,AccuracyEasy,LossEasy,AccuracyDiff,LossDiff
4,4,75,0.9915014,0.158509286,0.9868609,0.179345319,1,0.166016146,0.97173434,0.202794071
0,0,80,0.9801418,0.186545929,0.9787234,0.19847758,0.99807906,0.220776121,0.97063667,0.174550248
0,1,80,0.9787234,0.187459636,0.9722976,0.212072019,0.99615806,0.228564635,0.96020854,0.190651298
0,2,80,0.9843972,0.193070006,0.97843784,0.203125072,0.9967069,0.227656389,0.96844125,0.179880208
0,3,80,0.98723406,0.180118746,0.9815793,0.201925024,0.9989023,0.223864234,0.9722832,0.177588691
0,4,80,0.99007094,0.181181343,0.9821505,0.197039285,0.9989023,0.225086242,0.97392976,0.168971913
1,0,80,0.9900568,0.183710349,0.9851492,0.19471781,0.9997256,0.227552292,0.9744786,0.178983552
1,1,80,0.9943182,0.178766931,0.98714834,0.189902053,0.99945116,0.219888107,0.97859496,0.175476355
1,2,80,0.9886364,0.185817258,0.98129374,0.193444372,0.99917674,0.226959879,0.9714599,0.175200844
1,3,80,0.984375,0.202438807,0.9851492,0.196430631,0.99917674,0.224767303,0.97667396,0.180364705
1,4,80,0.99147725,0.183030803,0.98015136,0.195470673,0.9983535,0.220946814,0.9678924,0.182057728
2,0,80,0.98721594,0.185179207,0.98357844,0.190545574,0.9997256,0.081927393,0.9761251,0.23451539
2,1,80,0.9900568,0.192196609,0.9851492,0.195960144,1,0.083019627,0.9769484,0.237602835
2,2,80,0.98153406,0.191567494,0.9820077,0.194853225,0.9989023,0.084443624,0.972832,0.236431509
2,3,80,0.9886364,0.188318268,0.9864344,0.191760891,1,0.082680909,0.9780461,0.238225296
2,4,80,0.98579544,0.187499034,0.98429245,0.192448658,0.9986279,0.081924423,0.97859496,0.233981278
3,0,80,0.9801136,0.191262156,0.98571837,0.195025805,0.9983535,0.133433696,0.9744786,0.248630736
3,1,80,0.9886364,0.185785021,0.9858612,0.195684497,1,0.131608548,0.974753,0.256746757
3,2,80,0.98721594,0.185446821,0.9878606,0.195903533,0.9997256,0.131023847,0.9744786,0.256708151
3,3,80,0.984375,0.184054928,0.9850043,0.19251146,0.9997256,0.131688985,0.9698134,0.253467947
3,4,80,0.9801136,0.191791107,0.9808626,0.202100313,0.9983535,0.132436195,0.96542263,0.260006891
4,0,80,0.9815864,0.178522959,0.97872037,0.203710838,0.9983535,0.188297018,0.95444566,0.245177524
4,1,80,0.9858357,0.176752487,0.98114824,0.19672362,0.9989023,0.188029787,0.96212953,0.230993505
4,2,80,0.98866856,0.171779982,0.9807198,0.199348135,0.99807906,0.19364471,0.9640505,0.222877005
4,3,80,0.9943343,0.169882376,0.98814625,0.196737316,1,0.192375862,0.9733809,0.215667649
4,4,80,0.98300284,0.1723506,0.98114824,0.201812343,0.99945116,0.189455096,0.96075743,0.230612713
0,0,85,0.9758865,0.208979246,0.9762959,0.228022717,0.9978046,0.263475708,0.9678924,0.189743473
0,1,85,0.9829787,0.211636859,0.9750107,0.225361566,0.9969813,0.258358951,0.96597147,0.194174356
0,2,85,0.98723406,0.208814537,0.9780094,0.221293726,0.9989023,0.261492263,0.96926457,0.185038782
0,3,85,0.9858156,0.20468974,0.97643864,0.223336786,0.99725574,0.259473847,0.9678924,0.190472942
0,4,85,0.9815603,0.220111238,0.97601026,0.227670889,0.99917674,0.259079331,0.9665203,0.198698179
1,0,85,0.98153406,0.210550064,0.97415394,0.220965293,0.99588364,0.257514192,0.95911086,0.204202616
1,1,85,0.98295456,0.205354647,0.972012,0.220695835,0.9923161,0.261355161,0.95773876,0.202273525
