Run Num,Mutation Num,Percentage,StdDev,Accuracy5,Loss5,Accuracy50,Loss50,AccuracyEasy,LossEasy,AccuracyDiff,LossDiff
0,3,0.75,0.25,0.9929078,0.024727544,0.9897187,0.035867532,1,1.25E-06,0.9827113,0.06468283
0,4,0.75,0.25,0.99007094,0.028970972,0.99028987,0.042225948,1,1.50E-07,0.98435783,0.06599196
1,0,0.75,0.25,0.99289775,0.029030377,0.99143225,0.032846926,1,4.15E-06,0.9835346,0.055621621
1,1,0.75,0.25,0.9957386,0.01455087,0.9918606,0.030517668,1,5.60E-06,0.98573,0.044034492
1,2,0.75,0.25,0.99147725,0.030637094,0.9870056,0.046219096,1,0.000113399,0.9758507,0.075516014
1,3,0.75,0.25,0.9943182,0.02873261,0.9921462,0.031070783,1,6.78E-07,0.9854556,0.049847544
1,4,0.75,0.25,0.99289775,0.023898352,0.9898615,0.039238196,1,1.07E-06,0.9805159,0.067434737
2,0,0.75,0.25,0.9943182,0.03763194,0.9892903,0.034724267,1,8.23E-06,0.9851811,0.046406185
2,1,0.75,0.25,0.9943182,0.026970829,0.99086106,0.030698583,1,8.40E-07,0.98435783,0.050416058
2,2,0.75,0.25,0.99147725,0.037221643,0.9898615,0.03661459,1,6.83E-07,0.9849067,0.052016627
2,3,0.75,0.25,0.9943182,0.034833053,0.9898615,0.036699249,1,1.01E-06,0.9873765,0.050611548
2,4,0.75,0.25,0.99147725,0.036537797,0.99028987,0.034742892,1,4.25E-07,0.9849067,0.051736712
3,0,0.75,0.25,0.99147725,0.015490946,0.99085975,0.032847903,1,5.78E-06,0.98573,0.057354872
3,1,0.75,0.25,0.99289775,0.019516406,0.99100256,0.037932041,1,2.03E-07,0.9824369,0.067337477
3,2,0.75,0.25,0.99147725,0.022947555,0.9912882,0.030010503,1,1.09E-05,0.9840834,0.05739366
3,3,0.75,0.25,0.9957386,0.011310782,0.9920023,0.034081875,1,3.53E-07,0.9851811,0.059681152
3,4,0.75,0.25,0.99289775,0.023011606,0.9885747,0.037597309,1,3.38E-06,0.9791438,0.065491267
4,0,0.75,0.25,0.9957507,0.012063415,0.98828906,0.043148815,1,1.78E-06,0.9780461,0.091386103
4,1,0.75,0.25,0.98866856,0.030523252,0.9877178,0.045514821,1,1.97E-05,0.9755763,0.087956134
4,2,0.75,0.25,0.9971671,0.013195714,0.98971725,0.041310824,1,3.28E-07,0.98106474,0.082677378
4,3,0.75,0.25,0.99858356,0.009278932,0.9901457,0.038021776,1,3.76E-06,0.98161364,0.07749067
4,4,0.75,0.25,0.99858356,0.005772764,0.9905741,0.037949206,1,5.46E-07,0.98298573,0.07693849
0,0,0.75,0.5,0.99432623,0.022820357,0.9864344,0.048034356,1,6.44E-05,0.97996706,0.071983946
0,1,0.75,0.5,0.98723406,0.047034531,0.9815793,0.062371336,0.99917674,0.003628586,0.9698134,0.1028893
0,2,0.75,0.5,0.98865247,0.045114582,0.98800516,0.04209903,1,3.11E-06,0.9805159,0.064157991
0,3,0.75,0.5,0.99007094,0.033493101,0.9875767,0.04584573,1,3.48E-06,0.97832054,0.078389418
0,4,0.75,0.5,0.99148935,0.027108999,0.9894331,0.039808895,1,1.54E-05,0.98188806,0.06278458
1,0,0.75,0.5,0.99147725,0.052178396,0.98657715,0.054182954,1,4.14E-06,0.9761251,0.08061479
1,1,0.75,0.5,0.99289775,0.023818619,0.9864344,0.043610712,0.9997256,0.000787449,0.97996706,0.059903755
1,2,0.75,0.5,0.98153406,0.054234032,0.9762959,0.078841555,1,0.00341376,0.9629528,0.121683766
1,3,0.75,0.5,0.99147725,0.028771757,0.9881479,0.0388299,1,2.42E-05,0.9824369,0.056539875
1,4,0.75,0.5,0.9943182,0.024255123,0.98743397,0.047008735,1,6.34E-05,0.97639954,0.081262225
2,0,0.75,0.5,0.98579544,0.058167108,0.98357844,0.05440503,1,3.01E-05,0.9774973,0.078489437
2,1,0.75,0.5,0.98579544,0.045749497,0.9824361,0.059226956,1,7.38E-05,0.9758507,0.073700443
2,2,0.75,0.5,0.98579544,0.061984419,0.9857204,0.052498717,1,7.18E-06,0.9802415,0.070509866
2,3,0.75,0.5,0.98721594,0.042941956,0.9858632,0.043328763,1,6.90E-06,0.98463225,0.05929076
2,4,0.75,0.5,0.9900568,0.040705332,0.9898615,0.040368589,1,5.41E-06,0.98188806,0.060667232
