Run Num,Mutation Num,Percentage,StdDev,Accuracy5,Loss5,Accuracy50,Loss50,AccuracyEasy,LossEasy,AccuracyDiff,LossDiff
4,0,85,25,0.9943343,0.024564349,0.9877178,0.041579219,1,1.01E-05,0.9761251,0.093103527
4,1,85,25,0.9957507,0.013995401,0.98957443,0.040992288,1,9.75E-06,0.9788694,0.085517082
4,2,85,25,0.99858356,0.014755053,0.9900029,0.042853219,1,7.69E-07,0.97859496,0.091576559
4,3,85,25,0.9943343,0.024099862,0.98957443,0.043411995,1,1.54E-06,0.97639954,0.093106207
4,4,85,25,0.9943343,0.022028188,0.98800343,0.043656462,1,4.94E-05,0.9758507,0.093752465
0,0,85,50,0.9929078,0.026113405,0.9881479,0.042867202,1,8.91E-06,0.9824369,0.065723687
0,1,85,50,0.99148935,0.025699832,0.9891475,0.044363967,1,2.37E-06,0.9851811,0.062688407
0,2,85,50,0.9929078,0.016654072,0.9895759,0.039943234,1,4.80E-06,0.9840834,0.059732464
0,3,85,50,0.99148935,0.018406169,0.98771954,0.044278431,1,4.51E-06,0.98298573,0.067192216
0,4,85,50,0.98723406,0.025612179,0.9891475,0.039654594,1,1.82E-05,0.9821625,0.064347
1,0,85,50,0.99289775,0.025221794,0.9888619,0.038520206,1,3.48E-06,0.9821625,0.054315421
1,1,85,50,0.99289775,0.032732543,0.9911466,0.03203031,1,2.03E-06,0.98435783,0.050482831
1,2,85,50,0.9943182,0.023746017,0.9898615,0.034272677,1,4.17E-05,0.9824369,0.052293651
1,3,85,50,0.9943182,0.019546057,0.9905755,0.035044612,1,0.000113761,0.9835346,0.051922644
1,4,85,50,0.99147725,0.035797475,0.9892903,0.035062794,1,2.45E-06,0.98298573,0.056130794
2,0,85,50,0.99147725,0.042487409,0.99014705,0.03512107,1,2.09E-07,0.9827113,0.054367198
2,1,85,50,0.9886364,0.055628246,0.9891475,0.034901454,1,5.15E-07,0.98106474,0.057181993
2,2,85,50,0.99289775,0.041308031,0.9888619,0.037273066,1,2.81E-06,0.983809,0.054878417
2,3,85,50,0.9900568,0.049026017,0.9905755,0.034181363,1,3.52E-07,0.9854556,0.050382597
2,4,85,50,0.99147725,0.043567913,0.9895759,0.035380071,1,4.39E-07,0.9851811,0.053359955
3,0,85,50,0.9886364,0.024901981,0.9900029,0.037216299,1,3.01E-06,0.9805159,0.074290082
3,1,85,50,0.99147725,0.019970767,0.98914593,0.036409817,1,8.73E-07,0.98106474,0.062626522
3,2,85,50,0.99147725,0.027004862,0.99085975,0.035968227,1,2.61E-06,0.98188806,0.066675429
3,3,85,50,0.9943182,0.015934287,0.9915738,0.036924515,1,1.38E-06,0.9824369,0.066976399
3,4,85,50,0.9943182,0.018146435,0.9905741,0.035777325,1,6.98E-07,0.98188806,0.066590852
4,0,85,50,0.9943343,0.0199943,0.9890031,0.039474068,1,1.88E-05,0.9761251,0.092838601
4,1,85,50,0.9915014,0.02017271,0.98957443,0.037646902,1,9.31E-06,0.97859496,0.08369156
4,2,85,50,0.9943343,0.032310266,0.9900029,0.04141271,1,1.69E-05,0.9788694,0.091137974
4,3,85,50,0.99291784,0.029641726,0.9878606,0.046912852,1,1.04E-05,0.9742042,0.106535155
4,4,85,50,0.9971671,0.007413307,0.98971725,0.04188166,1,1.10E-06,0.97969264,0.085007174
0,0,85,75,0.99148935,0.019048591,0.9895759,0.041433515,1,1.06E-05,0.9840834,0.061320908
0,1,85,75,0.9929078,0.020484245,0.98843354,0.041714867,1,7.34E-06,0.9821625,0.066075931
0,2,85,75,0.9929078,0.018515122,0.98743397,0.047491717,1,1.61E-05,0.9807903,0.075373495
0,3,85,75,0.9929078,0.019969343,0.9892903,0.043714257,1,3.31E-06,0.9840834,0.064621016
0,4,85,75,0.99007094,0.02200452,0.9881479,0.043312858,1,2.10E-05,0.97996706,0.068590636
1,0,85,75,0.9943182,0.024828764,0.9895759,0.034816719,1,5.27E-06,0.98435783,0.053102421
1,1,85,75,0.9943182,0.033407721,0.9905755,0.043014468,1,2.08E-05,0.9821625,0.067088105
