Run Num,Mutation Num,Percentage,StdDev,Accuracy5,Loss5,Accuracy50,Loss50,AccuracyEasy,LossEasy,AccuracyDiff,LossDiff
0,2,75,1,0.9766764,0.058266554,0.97620445,0.071188524,1,0.001505557,0.9686394,0.10030964
0,3,75,1,0.96793,0.057871602,0.9732667,0.081235809,1,0.001541773,0.95902884,0.118746312
0,4,75,1,0.9650146,0.063794578,0.9732667,0.079110187,1,0.001361423,0.96256953,0.109281828
1,0,75,1,0.96783626,0.065960976,0.9726471,0.079790957,1,0.000908893,0.96860284,0.103193181
1,1,75,1,0.9853801,0.056619966,0.97294116,0.079255441,1,0.001025604,0.96703297,0.101611044
1,2,75,1,0.99122804,0.050320484,0.97558826,0.073224916,1,0.00118228,0.970696,0.10107002
1,3,75,1,0.9766082,0.059894322,0.9752941,0.080430287,1,0.000871808,0.9733124,0.100641907
1,4,75,1,0.9795322,0.05582234,0.97411764,0.078582726,1,0.001601377,0.9654631,0.107117189
2,0,75,1,0.98550725,0.049856063,0.980198,0.072247835,0.99936146,0.000999703,0.9717078,0.095745987
2,1,75,1,0.99130434,0.047269634,0.9778684,0.070281331,1,0.000816308,0.9691358,0.096199142
2,2,75,1,0.9942029,0.048737158,0.978742,0.067823962,1,0.000851333,0.9686214,0.093972425
2,3,75,1,0.98550725,0.04044149,0.9813628,0.062428105,1,0.001030588,0.9717078,0.085445445
2,4,75,1,0.9884058,0.050825516,0.97757715,0.070981025,1,0.001792484,0.9691358,0.100262564
3,0,75,1,0.9766764,0.059981177,0.9797535,0.063071334,1,0.004090243,0.96590906,0.102223818
3,1,75,1,0.98542273,0.046900264,0.9791667,0.066506758,0.99899495,0.004367952,0.9611244,0.111224761
3,2,75,1,0.97959185,0.047715891,0.9826878,0.055366156,0.9994975,0.001651746,0.9683014,0.095487656
3,3,75,1,0.97376096,0.061673171,0.9791667,0.072730707,0.9994975,0.003355784,0.96232057,0.11646277
3,4,75,1,0.97376096,0.060066868,0.9791667,0.0665722,1,0.001628816,0.95753586,0.113621512
4,0,75,1,0.9711816,0.063640514,0.9755814,0.074407326,1,0.001871224,0.9559748,0.131467971
4,1,75,1,0.98270893,0.055415576,0.9787791,0.066513098,1,0.001597876,0.9605489,0.113637451
4,2,75,1,0.9711816,0.05842182,0.9744186,0.077716955,1,0.002393487,0.95711833,0.124842187
4,3,75,1,0.9769452,0.055541644,0.9712209,0.084284575,1,0.001829572,0.950829,0.135213654
4,4,75,1,0.9740634,0.051628982,0.9744186,0.07585552,1,0.001412155,0.95883363,0.119108671
0,0,80,1,0.96793,0.085724582,0.97121036,0.095451904,0.9993104,0.002675585,0.95852304,0.135225376
0,1,80,1,0.97084546,0.071593469,0.96797884,0.106324181,1,0.002092568,0.9519474,0.144213283
0,2,80,1,0.97959185,0.058668081,0.9726792,0.084114984,1,0.002450011,0.9645928,0.118371086
0,3,80,1,0.97084546,0.07576357,0.97121036,0.090414777,1,0.002250705,0.96004045,0.129711647
0,4,80,1,0.97959185,0.052745878,0.97591066,0.076033482,0.9993104,0.00311089,0.9656044,0.115025578
1,0,80,1,0.9736842,0.067409979,0.96911764,0.092702885,1,0.001704972,0.96075356,0.118014297
1,1,80,1,0.9707602,0.072763266,0.9685294,0.08908381,0.9993785,0.002514206,0.96441656,0.113818363
1,2,80,1,0.9795322,0.073802742,0.9702941,0.091124846,1,0.002189405,0.9618001,0.124455291
1,3,80,1,0.9883041,0.051463735,0.9723529,0.080184839,1,0.001863308,0.9665097,0.103030251
